"id","profileName","text","date","title","rating","images","helpful"
"RW8YXS21W99LH","Jyoti","Good Read","Reviewed in India on 9 February 2019","Good Read",5,"",0
"R12W9A4946HFY7","Athira","""When you really want something, all the Universe conspires in helping you to achieve it...........""Really an awesome book............ Worth it..........","Reviewed in India on 18 December 2015",""" Really an awesome book.",5,"",0
"RE891EJSEYXA5","sharathlaella","One of best author book to read","Reviewed in India on 12 September 2018","Five Stars",5,"",0
"R18Z6A8J5HCGXN","Brruce24","though it contains only 192 pagesbut what the book offers is really superb.If you have a philosophical side, you will enjoy every word of the book!!","Reviewed in India on 21 December 2013","A book very deep in meaning",4,"",0
"RCLAPSV0KGEMJ","pushkar k.","Good read but forgettable. The writer tries to be poetic but fails to induce feelings he thought the protagonist's journey will. Maybe next time he could relate more to his readers.","Reviewed in India on 31 July 2017",".",3,"",0
"R1VNTPY4K736LN","Sandeep M","Nice and worthy buying it....","Reviewed in India on 9 November 2018","Worth buying it",5,"",0
"R1E2A7XKQJROX","Abhishek Deo","The book is awesome...  Full of lively philosophy.  Thrilling experience..","Reviewed in India on 6 October 2017","Five Stars",5,"",0
"R2M0ZW55F01FWZ","Parul","Quality book is good and a must read book for evryone..","Reviewed in India on 30 September 2016","Four Stars",4,"",0
"R2JSY7M3QEL8XJ","Amazon Customer","A great Book to read .It beautifully expresses the concept of Alchemy.","Reviewed in India on 21 September 2017","Five Stars",5,"",0
"R3NL42BIK1ERJW","Kurian Motu ","nice book ,yet to complete","Reviewed in India on 6 September 2017","Four Stars",4,"",0
"R33BKJXWHGDD8E","AMAN V P","must read inspirational","Reviewed in India on 9 January 2019","inspirational",5,"",0
"R2MDBBZWA3MVH3","Parinay Rana","Nice book","Reviewed in India on 15 January 2018","Nice book",4,"",0
"R2CSSAY1G2OQWX","Amit singh","excellent novel.","Reviewed in India on 8 February 2019","excellent",5,"https://images-na.ssl-images-amazon.com/images/I/61cR6pfCuyL.jpg",0
"R1LLIFZC138Z9U","Chetan","What should i say about this. The book name is enough.Hats off.","Reviewed in India on 16 September 2017","Five Stars",5,"",0
"RWB95TZ4PEBII","Aashish iim","One of my favourite book!","Reviewed in India on 7 November 2018","I love it",5,"",0
"R2GUJRW6V5R4RX","Vishnu","Great book, got one day before the date of delivery","Reviewed in India on 21 November 2016","Four Stars",4,"",0
"R2B9G1UT7XOD73","Akshay","To listen to your heart and never give up🤗","Reviewed in India on 12 June 2018","Dreams do come True if you have the courage to fight for it.",5,"",0
"R1CDBW7UIKWHUP","shanmukh","Superb","Reviewed in India on 20 March 2019","Excellent book",5,"",0
"R1OOFV81BGUPZZ","Azan Siddiqui"," Recieved a fake book. An old used Hindi dictionary which had a cover of The Alchemist.","Reviewed in India on 10 August 2021","Received Fake Book",1,"","4"
"R34ZV5TBQ27O82","Achuthan Jagandas","The one that will change the way u live. :)","Reviewed in India on 15 May 2018","Five Stars",5,"",0
"R8UPP5UVMYY1P","Sanyam Raj","No description reqd as such. Simply beautiful.","Reviewed in India on 6 September 2018","Spiritual (if one could understand that there are so many omens of God to guide us in our lives)",5,"",0
"R2BKXDZOODN5KM","Gaurav","Top read recommended for everyone","Reviewed in India on 3 November 2018","👍",5,"",0
"R2MBFQ9LRYKGJD","Rakeshkumar Nayak","What a book. I can't express the feeling after I read the book","Reviewed in India on 26 June 2017","Five Stars",5,"",0
"R18Y8KZP1YS1W3","JEET BATHIYA","Life changing book","Reviewed in India on 2 January 2019","Life changing book",5,"",0
"R2P4S5E3S156FR","MARUKURTHI SAI","It's a good book which let you to go for your dream.","Reviewed in India on 20 November 2017","Five Stars",5,"",0
"R2FGX6UJEJGR76","Sarit Jain","I liked the story....","Reviewed in India on 1 December 2018","Must Read",5,"",0
"R3DIO4Z37IIEZD","Priyabrata Shaw","nice book and very inspiring for those who want to rise from failure.","Reviewed in India on 29 June 2017","motivational book",5,"",0
"R3IZGTNEROZAH7","Mehtab","One of the best book i read","Reviewed in India on 31 August 2018","Simply awesome reading",5,"",0
"R2LX7WUWB8ZJ8N","Sarthak Arya","Very good book for all the adventure seeking people.","Reviewed in India on 5 June 2018","Must Read This Book",5,"",0
"R1GLNMNSYU9MFX","Sugam Bera","Excellent story and a great adventure tale which teaches you how to follow and achieve your dreams.","Reviewed in India on 30 October 2016","The Alchemist by Paulo Coelho",5,"",0
"R1CH791JDI1RUX","Amazon Customer","Simple story which seems boring but if anlysed carefully every human being's lifestory...!!!","Reviewed in India on 15 May 2016","Must read...if u believe in signs...!!!",4,"",0
"R2NJTL1S7I9YKP","Vulcan","This book teaches a very important aspect of life in an effective way. The younger you read and comprehend the message of this book, the more successful you will be in your endeavours...Maktub!!!","Reviewed in India on 15 November 2013","A must for youngsters",5,"",0
"R26K8YU0EQBSMO","Akshay Changeria","I haven't read it. But book is looking good.Quality pages.","Reviewed in India on 5 January 2018","But book is looking good. Quality pages",5,"https://images-na.ssl-images-amazon.com/images/I/71-pnh6ElsL.jpg
https://images-na.ssl-images-amazon.com/images/I/71BaIrJKvmL.jpg
https://images-na.ssl-images-amazon.com/images/I/71yvsT+4pgL.jpg
https://images-na.ssl-images-amazon.com/images/I/81TzTbBpeoL.jpg",0
"R23XY6ZNV6G8MV","Sanskriti k.","A really powerful and motivating book.","Reviewed in India on 30 September 2018","Loved It!!",5,"",0
"R2RACZOHFA0OEC","Amit Kumar","Must read","Reviewed in India on 26 January 2019","Awesome",5,"",0
"R38J21SA7JYIHN","Amazon Customer 1","Best book ever read. Everyone should read this book once.","Reviewed in India on 10 January 2018","Best book",5,"",0
"R13RMI06JLJ23L","CHANNABASAPPA B U","Good with given price","Reviewed in India on 15 October 2017","Four Stars",4,"",0
"R9QFE8S6522UV","Deepak Chandola","It's a best seller internationally. Reading won't harm, go for it. You'll enjoy.","Reviewed in India on 26 August 2017","Good short read",5,"",1
"R7HX473H18FM3","simranjeet singh","Good book","Reviewed in India on 26 January 2019","Best book",5,"",0
"RMLEAP23P328P","Avinash Thakur","nice","Reviewed in India on 24 February 2019","nice",5,"",0
"RHJMS8N5LYF8P","Amazon Customer","Awesum i reall liked it. Paper quality is good","Reviewed in India on 29 December 2016","Four Stars",4,"",0
"R3RJ5BLRC1HX6Z","Ravikant Singh","Very motivational and inspirational book","Reviewed in India on 26 October 2018","My favourite one",5,"",0
"R3BREDKSK4F4N3","Kumar P.","""An inner Journey of achieving the worldy dreams.""","Reviewed in India on 27 July 2018","Must read Novel",5,"",0
"R1D0W2NM9EOTSJ","Prajval","This book will change your life.","Reviewed in India on 30 September 2018","This book will change your life.",5,"",0
"R1OKG09ZZ9GS7N","Naman Thakkar","One of the best books i have ever read","Reviewed in India on 16 May 2018","Best",5,"",0
"R19GCB0KJCMVSZ","upendra s.","Beautifull book... Loved the way of writing","Reviewed in India on 28 August 2018","One of the gem of my collection",5,"",0
"R1JZ5LCFMUPO63","om prakash","Sometimes u will flow with the story,can't stop u for thinking about it even doing anything,love the way it started,grow n end.. must read it.","Reviewed in India on 27 May 2015","love the way it started",5,"",0
"R1V7MBD30574TQ","Im customer","Wonderful book","Reviewed in India on 22 January 2019","Great",5,"",0
"R1HT3TW41CFXN4","Amazon Customer","I love the author so much. I liked the way it was delivered to me with all care. Thank you for this.","Reviewed in India on 21 October 2015","I love the author so much",5,"",0
"R10ILNHFP91PNH","sourav","Great book by Paulo Coelho.","Reviewed in India on 16 August 2017","A great book",4,"",0
"R1VR5TDRTWNRYN","Amazon Customer","A fable but it has a deep meaning.. just perfect.","Reviewed in India on 26 February 2018","Amazing.",5,"https://images-na.ssl-images-amazon.com/images/I/712YXer5BrL.jpg
https://images-na.ssl-images-amazon.com/images/I/81RzfW-6rcL.jpg",0
"RBAWIJOEJ403Z","Chethan Jayantha","A good book which guides you towards achieving your dreams and destiny .. It says ""when you really want something to happen, the whole universe conspires so that your wish comes true""","Reviewed in India on 22 April 2014","It is more self-help book than a literature",5,"",0
"R2YAXBBB0LQZN3","kishore kumar reddy.s","Great book","Reviewed in India on 18 January 2019","Great book",5,"",0
"RF9UMCI4MPWCU","Gaurav Agarwal","It is one of the best book from Paulo Coelho and it is the no 1 best sellers of the time","Reviewed in India on 11 February 2015","Great buy and Inspiring",4,"",0
"RGONE4UOMHUVH","Parva M","One of the best book I ever read","Reviewed in India on 3 June 2018","Five Stars",5,"",0
"R3U4DSW8SUIHKF","Sunil C S","simple, engaging and meanigful.. it's a beautiful story!","Reviewed in India on 6 June 2018","loved it!",5,"",0
"R39K5NSJSVK2W1","Darshan","Epic book. It was delivered by 1 day","Reviewed in India on 18 July 2018","Buy it",5,"https://images-na.ssl-images-amazon.com/images/I/61-vwzTPQiL.jpg",0
"R2KG748LC42AHS","Krish","totally awful product pages are torn up , they gave me an old book of somebody else , i dont know why they do things like this , quality is totally bad it felt like pages are like of the same quality as of the local indian 5-10 rs books","Reviewed in India on 9 January 2021","amazon is always doing this type of thing sending bad products",1,"https://images-na.ssl-images-amazon.com/images/I/81DDxGYAarL.jpg
https://images-na.ssl-images-amazon.com/images/I/81KK1PIL6aL.jpg
https://images-na.ssl-images-amazon.com/images/I/81qlf4aWi0L.jpg",0
"R2H4FTDV3QZ7B9","venkata krishna","I like this book and the way how they print.","Reviewed in India on 24 October 2016","Good book",4,"",0
"RYAWB25YUU2BE","Sri","Good book.","Reviewed in India on 21 January 2019","Inspirational",5,"",0
"R12MQX0ZIR5FE9","Jayita","Good","Reviewed in India on 7 February 2018","Four Stars",4,"",0
"R3SN1ZKBFMXPKB","Lokesh","Fiction is okay but philosophy is too much","Reviewed in India on 17 October 2018","Bit interesting, Bit Boring.",3,"https://images-na.ssl-images-amazon.com/images/I/71fHyermOcL.jpg",0
"R2VIFBYGMBKDXT","Kunal Bharadkar","nice","Reviewed in India on 15 February 2019","nice",5,"",0
"R2JHC6VILUT92R","deepak bharti","Good","Reviewed in India on 7 February 2018","Four Stars",4,"",0
"R1DB3BHJNE9ZD8","Ramya B.","I received the delivery a day earlier, which is good. I ordered 4 books and disappointed that none had bookmarks included in them. There was once a time when the books were delivered with complimentary bookmarks.It would be great if this trend is back.","Reviewed in India on 24 June 2019","no more bookmarks",2,"",0
"R1SC7DQAHAESKG","Vinay Kumar Barnwal","Really inspired a lot.... Read 02 times..","Reviewed in India on 19 August 2018","Five Stars",5,"",0
"RQ7UWEPQYJBPK","subrat kumar bhoi","Good","Reviewed in India on 18 February 2019","Good",5,"",0
"RU2DAC832GLTR","Aje","Excellent read of all times","Reviewed in India on 17 October 2018","Good book",5,"",0
"R40MOS1HZB1YV","C.Ravi Varma","Legendary book","Reviewed in India on 16 January 2019","Great",5,"",0
"R3F97NSJHFKPFU","harsh","It's a most read, go for it!","Reviewed in India on 26 June 2018","An excellent example of infusing philosophy in to a lucid story linr",5,"",0
"RFDJVSCL8YQOJ","Amazon Customer","Great gifting idea for the ""young people of all age"", who want to take risk in life","Reviewed in India on 26 July 2016","Five Stars",5,"",0
"RSNYII6HM9AW3","Debasish P.","One of the best book","Reviewed in India on 17 October 2018","Excellent",5,"",0
"R2Q8Q6NSX9S68Z","Zeeshan Jan","Very nice","Reviewed in India on 15 January 2019","Very nice",5,"",0
"R1HT73WVG5GGO9","Deepak Sudhakar","A must have book..","Reviewed in India on 15 November 2018","Alchemist",5,"",0
"R335FVEXLC9WJ7","anjali","Nice book","Reviewed in India on 14 January 2019","As expected",5,"",0
"R33GH6I43TAUPY","Bhavna Yadav","Wow.....amazing book also i received it in a very good condition.... Just loving it.😅😘😇","Reviewed in India on 13 June 2017","amazing book also i received it in a very good ...",5,"",0
"R1L6N66M7SCT9G","Amazon Customer","Inspiring","Reviewed in India on 12 February 2019","Nice",5,"",0
"R1Z5M9XAGCUEFY","Sanchit jain","Everything is fine! Including content😁","Reviewed in India on 14 October 2018","One of my fav. Book! Combination of fiction and philosophy.",5,"https://images-na.ssl-images-amazon.com/images/I/717L5uGy2JL.jpg",0
"R39JOOXYH6IWND","Parth","One of the best books... I am definitely keeping forever in my collection.","Reviewed in India on 25 June 2017","Five Stars",5,"",0
"R1CDTOX3SBWSGX","Udaya Kumar Behera","Influenced book","Reviewed in India on 15 January 2019","Every once read this",5,"",0
"R1EMVUN8PHLFEB","Amazon Customer","It is must red for reading lovers. The book gives a comprehensive insight into human character and thinking patterns","Reviewed in India on 26 February 2016","A must read",5,"",0
"R169ZB009W78A1","Saurabh madhwani","Inspiring.it will think you about your life and make u pursuing dreams","Reviewed in India on 15 July 2017","Five Stars",5,"",0
"R9OC2VUUTXQ4X","Sourav","Good for beginners","Reviewed in India on 11 December 2018","Must read",5,"",0
"R2LXID65MW8WDG","Adhish Sakargaye","Awesome book. Got the hardcover copy at a very low price '' Delivered days before scheduled '''' Fully Satisfied","Reviewed in India on 22 February 2016","Loved it",5,"",0
"R3A4GLLPIQKMTX","Amazon Customer","The quality of paper in the book is so bad that I don't even feel like holding it. I was looking forward to read this book but it's all ruined.","Reviewed in India on 25 June 2021","Very bad quality of book",1,"",1
"R3T4HHZIWN8JET","vjaykumar","Book works on a quick pace. Must read if you are short stories' fan.!!HAPPY READING","Reviewed in India on 28 October 2016","Storyline very intuitive",5,"",0
"R131UYZJTWLW8G","Somnath Sarkar","A must read","Reviewed in India on 15 December 2018","Good book",5,"",0
"R3PZPSKQQA0E9Y","Asif K.","The cover of the book is rugged at several spots other conditions are good.","Reviewed in India on 21 May 2020","Rugged cover",2,"",0
"R1R81QVO522KOJ","Aslam","good one","Reviewed in India on 12 December 2017","Four Stars",4,"",0
"R3TX4KLJDYN9DA","Uday","I always prefer to buy original copy of books and received as expected. Good Quality and On time delivery. Thanks","Reviewed in India on 14 December 2015","Good Quality and On time delivery",5,"",0
"R1GF81RZDUNBV0","Yuva","Not up to the fame of this book","Reviewed in India on 25 January 2017","It's good not best",4,"",0
"R1MCS0YJZRE347","Lisa humane","The book is good and delivery was on time.","Reviewed in India on 11 February 2018","Five Stars",5,"",0
"R3BYYX9MU9GIIZ","snehasneha","Amazing book. Must read. I ordered it reading reviews and found it really nice and motivating","Reviewed in India on 27 September 2016","Must read",5,"",0
"R2YH6KSLGTSRJ9","DILEEP KUMAR","A nice book!","Reviewed in India on 21 October 2017","Four Stars",4,"",0
"R2RTFMM0NA5GJL","Amazon Customer","Quality of the paper is not that much good. Its worth for its price.","Reviewed in India on 1 February 2016","Four Stars",4,"",0
"R32E6KH953417U","Garvit bakshi","Beautiful","Reviewed in India on 2 February 2019","Best",5,"",0
"R13E86DMUMUKWC","nazir ahmad","very good","Reviewed in India on 7 December 2017","Four Stars",4,"",0
"R1B77C6U0ZQDN","Amazon Customer","This book is one of the best book I have ever read.... Strongly recommend...","Reviewed in India on 5 March 2017","Five Stars",5,"",0
"REQLRYXVPZF80","Amazon Customer","Great","Reviewed in India on 31 January 2019","Great",5,"",0
"R27A1I7JY3QQUK","Shoelover","This is the most fascinating book i have ever read","Reviewed in India on 6 December 2017","Five Stars",5,"",0
"R3H1XX7U9C0LT5","VERIFIED AMAZON CUSTOMER","Everyone with great aspirations should read this book and look into your inner self","Reviewed in India on 26 January 2017","THE INNER ME",5,"",0
"R3O5SZ8GDUPZJA","Amazon Customer","This book is AMAZING! No words. Must read for all the novel addicts out there.","Reviewed in India on 13 November 2016","Five Stars",5,"",0
"R35FCOA1X5I4PF","Lav","Loving it!!!!","Reviewed in India on 2 January 2019","Perfect",5,"",0
"R3KD0YINV48Z7W","pooja","I love this book too","Reviewed in India on 7 October 2018","Awesome",5,"",0
"RT0B79YW90EI2","Komal Soni","Good product","Reviewed in India on 8 November 2017","Good product",4,"",0
"R1CVPFXNLA10ML","Sakshi rathi","Good","Reviewed in India on 25 June 2019","Good",3,"",0
"R16ZD227UGVR0A","Amazon Customer","Good one..","Reviewed in India on 1 January 2019","For everyone who is a believer",5,"",0
"R2SWMYPFK472SP","Dr Ajaz ahmed","Amazing","Reviewed in India on 31 January 2019","Love this book",5,"",0
"R3Q5VHOOOQ787C","Amazon Customer","It's superb....This is first time am reading Paulo Coelho book....I had a wonderful experience....","Reviewed in India on 23 January 2017","Nice book...And superb delivery...",5,"",0
"RO03DT3P7F06Z","yasher","Part 2 of this book was a real drag.","Reviewed in India on 19 January 2017","Its good but not that good.",4,"",0
"R1D349RZGF0DGI","Avinash Kumar Sanna Reddy","Perspective read. The packaging was not as good as the seller reviews. The cover was slightly damaged.","Reviewed in India on 16 September 2015","The packaging was not as good as the seller reviews",4,"",0
"R1LU7JZDLBXMFV","Sandeep","This is the most beautiful creation of the century. Loved it so much. It worth more than it costs.. You should read atleast once in your lifetime. And when you read it. you will remember this forever..","Reviewed in India on 28 July 2013","One that every person must own..",5,"",1
"R3ILY6OXO0LJKV","Tapati Ghosh","A definite page-turner for those who are afraid to chase their dreams!","Reviewed in India on 9 June 2017","MJST",5,"",0
"RFKMLYLBPELEC","Rajesh K.","best book i liked it","Reviewed in India on 30 September 2018","Best book ever in my collection",5,"",0
"RJTO379ASFHN9","Amazon Customer","Great book to read...... great insights about the journey called life and the opportunities that come onto your way","Reviewed in India on 23 January 2016","Amazing",5,"",0
"R3EYENNP93R0WV","Amazon Customer","Motivation book","Reviewed in India on 27 December 2018","Very good Book review",5,"",0
"R1CSY2LZ83RPJ6","Devesh","Good book. Motivational","Reviewed in India on 4 December 2018","Good",5,"",0
"R1AE5VIXVHV3YX","Ravitej Singh Cheema","Once you start reading U'LL not stop till You End .. !! Recommended for all Who r In search of Motivation And Inspiration.!","Reviewed in India on 25 April 2015","Awesome Fiction",5,"",0
"R1XSJ99SK5ZATD","Upendra Singh","I did not feel the story so overwhelmingly inspiring or interesting as is the hype. Some moments in the story, though, are stimulating just like any other motivational writing. But still that may be a personal view and may differ for different people. Overall, it is a good book.","Reviewed in India on 23 April 2016","Fine story, Not great.",3,"",0
"R36SLJ0EYMCEPX","vivek namdev","it tells you about traveling, dreams, joy, sorrows, excitement, expectations, faith, love, courage, hope... most importantly about life. A must read","Reviewed in India on 23 November 2015","A beautiful book",5,"",0
"R2ZY339ZIKMV2W","Nitesh Saharan","Besides dog books are man's loyal friends is fit on this book. Must have in library. Go for it.","Reviewed in India on 22 January 2016","the alchemist",5,"",0
"R2O8F3Q7K6KBA7","Grenville Dcruz","Excellent","Reviewed in India on 22 December 2017","Four Stars",4,"",0
"R15W4C5CH5M72D","Amazon Customer","The book was in great condition. With a book mark.","Reviewed in India on 22 November 2017","Awesome",5,"",0
"R1LUS23PFMCUXH","Aprajita Singh","interesting book!!","Reviewed in India on 22 November 2017","Four Stars",4,"",0
"R2NC6QHX7QD5JT","Nika","recommended :)","Reviewed in India on 26 December 2018","Helpful",5,"",0
"R2T1HS69NEZ6N3","Abhishek","The book everyone has to read, very good one, i bought for gifting purpose to my friend","Reviewed in India on 10 August 2016","very good one, i bought for gifting purpose to my",5,"",0
"R38SRFYV2H838","Azharudheen UC","Im juz waiting for my fathima and let  me see wethr i meets sum Alchemists or not. hhaha....I recoment every body whoz viewing dis...""juz don miss dis book""","Reviewed in India on 5 June 2014","Paulo",5,"",0
"R1CBQ2MVNPVZQD","Tejaswini","Words are not enough to describe this book.","Reviewed in India on 28 April 2018","Five Stars",5,"",0
"R20WI7ZOZIO25S","KoushiK Talukdar","One of the greatest book o ever read. Awesome narration , spectacle thoughts .","Reviewed in India on 28 February 2016","Greatest book",4,"",0
"R2X9C00AA8UX5U","Pranay","The novel i good.....  For me it was little bit hard to understand but nice and grear mssg.","Reviewed in India on 27 April 2016","Must read book",5,"",0
"R2U7J95QLT6R7I","pritee","Good","Reviewed in India on 14 June 2019","Good",3,"",0
"R7IWNPX9IMR5C","Chiragsinh Barad","Fantastic book. Very interesting.","Reviewed in India on 23 October 2018","inspiration",5,"",0
"RCS6NSWY6AIEW","Vaibhav","Best book ever, loved it, read it almost 10 times, simply the best, never read any such thing before in life","Reviewed in India on 17 August 2015","The Best",5,"",0
"R5TGO34OV0W0M","Mamta","Good","Reviewed in India on 30 January 2019","Very good",5,"",1
"RECKC4N4SDTZQ","Amazon Customer","You just need to read the book. Highly motivating. Short and sweet with deep meaning.","Reviewed in India on 21 October 2016","Just read it!",5,"",0
"R3GZ11AY5NYKPH","Mereena","Quality of the was amazing","Reviewed in India on 22 September 2018","Quality",5,"",0
"R9G0A724FMOMV","soundharya","just got this book for rs.120 in freedom sale...i am so happy with the package and paper quality of the book...","Reviewed in India on 14 August 2015","Happy with the purchase",5,"",0
"RIJQ563UMIHSZ","Ravi","The only bad thing about this book it that NOTHING good than it can't be written by Paulo himself.","Reviewed in India on 10 March 2016","Love it",5,"",0
"R3IS575A3HXH98","Madhumathi S","No words needed. Its The Alchemist by Paulo Coelho....!!!","Reviewed in India on 1 February 2018","Five Stars",5,"",0
"RXLBPGJOQO2GY","Puneet Tiwari","👍","Reviewed in India on 19 January 2019","👍",5,"",0
"RIMT2TT0P5PM3","Utkarsh Jain","A Motivational Read","Reviewed in India on 18 November 2018","A Motivational Read",5,"",0
"RGDK9TWJTAWYT","Vaishali D.","This book is worth reading","Reviewed in India on 2 September 2018","Best.!!",5,"",0
"R1V1FGT1U986XX","Anurag tomer","this book is awesome..everyone must read it..i enjoyed alot while reading this","Reviewed in India on 27 May 2017","Five Stars",5,"",1
"R3RVX6P9TU8QK1","Kindle Customer","A must read book","Reviewed in India on 19 October 2018","Good",5,"",0
"RZY7373XNPO0N","Amazon Customer","It takes you into the world of dreams and Adventure.","Reviewed in India on 8 October 2016","Four Stars",4,"",0
"R9JSL4UPEOZ1U","anu s.","The best book","Reviewed in India on 30 November 2018","Reda in 2 days time",5,"",0
"R1ZRQXY8WAEKD4","Ankita Naik","Worth the price.","Reviewed in India on 19 November 2018","Loved it",5,"",0
"RTLC9JFDYA4BN","Swechchha Suggestions","Motivates readers to pursue their dreams passionately and not to give hope.","Reviewed in India on 12 June 2016","Four Stars",4,"",0
"R2C7OR8475IJ52","Amazon Customer","One of my favorites","Reviewed in India on 18 October 2018","Loved it",5,"",0
"R1UH4JO9Q2WUKP","Narayan Vyas","One of the best book in my library. Must read and hardcover edition is just amazing.","Reviewed in India on 17 October 2016","Amazing Book",5,"",0
"R1OPBZZ5YZ437L","Wilson S.","Read it to feel it.Awesome.","Reviewed in India on 21 August 2018","One of the Best.",5,"",0
"R2DRYERB6UWJF5","N.jayakumar","I like the ending.","Reviewed in India on 22 October 2018","Very good novel",5,"",0
"R2R8FUTE3ERJR8","Asif Dange","liked it.","Reviewed in India on 16 December 2018","SHOW YOU YOUR WAY",5,"",0
"R1P3EQFB7E3PH9","KNB","Everyone should read it","Reviewed in India on 4 November 2018","Great book",5,"",0
"R3NY84F9X2SHBT","vinay bhoj",,"Reviewed in India on 28 December 2017","Four Stars",4,"https://images-na.ssl-images-amazon.com/images/I/61x4gC8GFOL.jpg",0
"R3RH3WS6KJ26KG","Priyanka jain","The Alchemist by Paulo is a wonderful fable of Santiago, his journey towards realising his goal. I loved this book and looking forward to read more of Paulo's writings. Happy Reading!","Reviewed in India on 10 February 2014","An excellent inspiration for youth....must Read!",5,"",0
"R210G42180LCOX","Mahalakshmi","Good book..But more spiritual","Reviewed in India on 12 September 2018","Spiritual",5,"",0
"RY6VSANDZVU7J","Sukrit Kapil","It is very motivational  book and is the best ever.","Reviewed in India on 6 August 2017","Awesome book!!",5,"",0
"R28P30UV8YG93Q","Prateik","Good for those who good reader","Reviewed in India on 24 August 2018","Awesome print and whiteness",5,"",0
"RU9LLAWBVQWKW","Lekh Raj","loved it","Reviewed in India on 19 December 2018","intresenting",5,"",0
"RTWXIYTIZOXSE","Anonymous ","Quality of paper is poor","Reviewed in India on 10 September 2018","Improve paper quality",5,"",0
"R1X8XLWVVZ2EGH","Abhipreet Das","Not more can i love this book.Wondrous!","Reviewed in India on 4 July 2018","Five Stars",5,"",0
"R1FKOP5P56MN21","Anusha Rani","Must read book. It should be at everyone's home.","Reviewed in India on 11 December 2017","Must read. 😊",5,"",0
"R3BZXMF37GB8IA","prajith menon","I became a fan of paulo coelho after reading this book.worth reading and a brilliant masterpiece by paulo coelho.","Reviewed in India on 30 December 2015","worth reading and a brilliant masterpiece by paulo coelho",5,"",0
"R13MT9RQG2X92T","sunder","Nice","Reviewed in India on 10 January 2019","Read",5,"",0
"R2YWN7PMR4P84A","Mani P.","It is just awesome. A must read.","Reviewed in India on 7 May 2018","Awesome.",5,"",0
"RV9AVNWLTT1R2","mohanan","the universe conspires to achieve your goal.!..an inspiring message for those who want to enjoy life... ...great idea presented in a simple language.","Reviewed in India on 2 June 2014","great book...must read",4,"",0
"REXD6MSMCSFC4","Arvind","Magical","Reviewed in India on 8 January 2019","Magical",5,"",0
"R1YDVO2PSS2FM0","kavya","Starting I felt a little bored but at a certain point I got attached to lines and this book has a really intense ending.","Reviewed in India on 27 September 2017","Ending was awesome",3,"",0
"RP42WAWNR6OFP","Aravind","Shows the way of positive thinking..... 😊","Reviewed in India on 29 June 2018","Must read book.",5,"",0
"RJ5J1SL2ARICI","Amazon Customer","Amazing book..totally loved it!!!! 5 star delivery service from amazon..and the cost of the book highly effortable.thank you amazon.","Reviewed in India on 6 February 2016","extrodinary book",5,"",0
"R3PRYXDJ0N4KY2","Amazon Customer","Timeless book. Read it. You ll thoroughly enjoy","Reviewed in India on 10 February 2018","Five Stars",5,"",0
"R1P96YFQL8QWM7","Kandula Teja Goud","I loved this book , worth reading book for anyone . you are a lover of fiction books this is a must read book .","Reviewed in India on 19 November 2014","I loved it .",5,"",0
"R2OMFMW1EZXP1C","M. Mahajan","Excellent and it was obvious as the author is no one else but paulo coelho.","Reviewed in India on 21 October 2016","Five Stars",5,"",0
"R25CJMM7Z3OEYH","Vikramaditya singh","Wothout even reading it completely i will give it a 5 star , awesome novel, print quality is great and binding too","Reviewed in India on 15 August 2015","awesome novel, print quality is great and binding",5,"",0
"R2UY3LA589ZOTK","Bishrut Saikia","It changed my life.","Reviewed in India on 7 October 2018","Growth",5,"",0
"R73VQF79JT4YV","Amazon Customer","Very interesting one takes you into the story while reading.","Reviewed in India on 15 November 2017","Five Stars",5,"",0
"R2YBWM375XU2XF","Aman","Amazing would be an understatement.","Reviewed in India on 15 September 2018","Great book",5,"",0
"R1KK5B0KUX0JFL","Anoop","Beautiful story which runs your imagination. Must read 💕","Reviewed in India on 27 November 2017","Five Stars",5,"",0
"R1O23QJM5PDVZY","Avi Sharma","GREAT STORY BY PAULO COELHO ........PROVIDES GOOD MOTIVATION TO PERSUADE ONE'S DESTINY......","Reviewed in India on 1 April 2016","Four Stars",4,"",1
"R59KXIN3M48T1","Amazon Customer","Excellent, a single word is enough...!!!","Reviewed in India on 3 August 2018","Must read if u really wanna achieve your destiny.",5,"",0
"R17JCP7RO3AMM4","Chaitanya K.","I purchased it for ₹132. The quality of the pages is fantastic.And the book is a good read.","Reviewed in India on 31 December 2015","Five Stars",5,"",0
"R1IN6NGURBF3U3","Ponnusamy. M","Good","Reviewed in India on 8 January 2019","Happy",5,"",0
"R35M1MAAN9U79P","Biraja Tripathy","It begins well. Good crisp sentences. But that's the end it gets a little too imaginative. I would like to believe but....","Reviewed in India on 23 October 2017","Good beginning but too much gas towards the end.",3,"",0
"RGIUCGV996XVM","Dr. Iliyas Ibrahimbhai Qureshi","Excellent book","Reviewed in India on 9 December 2018","Excellent book",5,"",0
"R1MLW723K3MN00","Sathish Patel","What a great story portrayed in such an adventurous way.","Reviewed in India on 22 September 2017","A true master piece",5,"",0
"R3E4XVXLS3QV3G","Kindle Customer","Okay. That is the word I would use it I were told to describe it in one word. Don't get me wrong it is good, just did not feel like the masterpiece people are making it out to be.","Reviewed in India on 9 August 2019","Okay",2,"",0
"RE4KG17VUPL8Z","dinesh","one of the best books I have ever read.","Reviewed in India on 12 January 2018","Five Stars",5,"",0
