"id","profileName","text","date","title","rating","images","helpful"
"R3534C0GLBF5N9","Amazon Customer","Good book on life and ageing","Reviewed in India on 24 January 2021","Good read",5,"",0
"RN923J0USOW2M","vikas","Very nice book to help you find meaning of life ,redefine your way of living for quality life .","Reviewed in India on 3 September 2020","Must read to redefine your lifestyle for a better life .",5,"",0
"R1UFYFBJT7HJID","Divya Narain Upadhyaya","Too hyped. It’s a great book, but don’t expect the world from it!","Reviewed in India on 7 March 2020","One read book!",4,"",0
"RWZPEY2WLW2T8","Gaurav Wadhwani","Helpful to inspire in living the life in a unique way. Most recommended book. Helps to shape the life in a positive manner.","Reviewed in India on 21 July 2020","Very motivatIona",5,"",0
"R2XG0CL7TMCKID","krushnakumar p janbandhu","One of the most informative book in this crucial period of kovid 19 .Follow the 9 principles and it will give hope to survive and survive ..","Reviewed in India on 2 May 2020","Must Read",5,"",0
"RC8T0CHE0GUL7","seetanshu salunke","Must read for someone who loves japan and is interested in their culture. The book is about ikigai , japan, and America.","Reviewed in India on 29 July 2020","Must read book !",5,"",0
"R2IT2A2C78OTWV","Priyam Borpatra Gohain","In love with this book. I have completed this book within 2 days. 😀","Reviewed in India on 23 October 2020","Go for it.",5,"https://images-na.ssl-images-amazon.com/images/I/81QiXXvGAOL.jpg",0
"R2RM8S3F3NCF7","Gin Baite","The book content are good and much better than expected","Reviewed in India on 5 December 2020","Good",5,"",0
"R2W0QDBL3Q15C2","SOUMI","A good book to read.","Reviewed in India on 11 July 2020","Nice book",4,"",0
"R1UW83FK99M8G4","Janardhana KV","Worth reading..","Reviewed in India on 16 April 2021","Nice book",5,"",0
"R1V0AS9L3BKFLA","deepashree ","The flow of the book is amazing.","Reviewed in India on 7 January 2021","An absolutely interesting book",5,"",0
"R3EDZCQ2KO76JJ","INDU","Highly recommended for anybody looking for motivation and with inclination towards longevity and satiate your curiosity. A good book you can’t keep down before finishing it.","Reviewed in India on 26 May 2020","Truly fulfilling experience",5,"",0
"R237DHZIL0A7DZ","Amazon Customer","The book resonates with a person who feels lost and in a very nice way helps you turn your thoughts to here and now from then and when.","Reviewed in India on 25 April 2020","A brilliant read!",5,"",0
"R3I124MC3KF844","Niveeth","Great insights into my second most loving japanese culture. Must read for people seeking real happiness and purpose of life.","Reviewed in India on 14 August 2020","Finding ikigai",5,"",0
"R3KU79J44UQBK2","Smitha Hari","Found this book to be enriching and engaging at the same time. Concepts were simple and explained well; yet the meaning was deep and very practical. Enjoyed reading it.","Reviewed in India on 9 April 2020","Simple yet profound",5,"",0
"R1D9EO7IXFA98N","A","This is worth to read","Reviewed in India on 15 February 2021","Book can transform your life",5,"https://images-na.ssl-images-amazon.com/images/I/9194SliPCHL.jpg",0
"R2YW2AHK81Y9CZ","kritika kashyap","A step by step analysis and guide to a happy and fulfilling life.  Great job by the authors. A must read.","Reviewed in India on 22 July 2020","Finding the flow to fulfillment",5,"",0
"R2HLK9Y25NJUWU","Debraj Ghosh","Good","Reviewed in India on 23 April 2021","Good",5,"",0
"RO62H32VTE2YQ","Amazon Customer","Very nice book! I really like the simplicity of the book. It is a very powerful book written in a very simple way which make it more unique.","Reviewed in India on 25 April 2020","Very nice book! I really like the simplicity of the book. It is a very powerful book written in a very simple way which make it more unique.",5,"",0
"R3HLJSTH7W7F7V","Kindle Customer","Author has well research in this field and put up all the necessary things of the term ""Ikigai"". Somewhere, authors have following thier Ikigai to fulfill requirements of this book.","Reviewed in India on 29 March 2020","In depth analysis",5,"",0
"RHEJBAZYWDQJA","Himanshu","Awesome","Reviewed in India on 6 May 2021","Fantabulous book",5,"",0
"R2IDCX4NFQGX8P","Pritam Dhali","Awesome","Reviewed in India on 3 May 2021","Awesome book",5,"",0
"R322N9XB8NHF06","Salu Topno","Loved it. Great book to know about life.","Reviewed in India on 20 December 2020","Know your ikigai",5,"https://images-na.ssl-images-amazon.com/images/I/81CycZDXZpL.jpg
https://images-na.ssl-images-amazon.com/images/I/81OgeOLjrPL.jpg",0
"R38NSSN6A3QLHT","Sreesha.G","It's a very nice book which tells how to increase our lifespan and meaningful. One of the must-read book.","Reviewed in India on 22 August 2020","Most inspiring",5,"",0
"R2TIITHYAJOSH2","Tara","This book is pure bliss to read💙. The book was delivered in good condition too. Extremely happy with the purchase.","Reviewed in India on 11 August 2020","Loved it",5,"",0
"R1VY1YZX1GI4AI","Shaz","Only at amazon you can except authenticity of the product.It’s original book and at the best price.","Reviewed in India on 30 August 2020","Original Copy",5,"https://images-na.ssl-images-amazon.com/images/I/7145bgm8kAL.jpg
https://images-na.ssl-images-amazon.com/images/I/71Kq+CbgCcL.jpg",0
"R27QYGVGPDYOY6","Jaideep S.","Helps one to think what is really important in life. Though every one needs to find this on his own.","Reviewed in India on 9 August 2020","Good book",5,"",0
"R3ECFIPILJA3G4","HARIJA","Simple to read great contend.recomenfs for every fitness enthusiast.","Reviewed in India on 4 December 2020","Must read for every fitness enthusiast",5,"",0
"RWFRZ2EISIKI4","Manu","Dont know how it became an international bestseller.. by the way who is awarding these “international best seller” awards!!! Honestly don't waste paper and ink for printing this book. BUT - it is an excellent coffee table book - the type of books that you use to showcase your intellect, specialness, whateverness.. Use the external cover, keep a well cut cardboard box between the front and back covers - wooha, you have one fantastic no-brainer! And save the planet too as you don't have to cut any trees to print the pages!!!","Reviewed in India on 25 November 2018","Don't cut trees to print this amazingly useless but exceedingly ""beautiful looking"" boooo..",3,"https://images-na.ssl-images-amazon.com/images/I/71OaLdNlZlL.jpg
https://images-na.ssl-images-amazon.com/images/I/81bcfYE6NXL.jpg","2"
"R24OX4MNIFRLJK","Amazon Customer","Simple and concise.One of the books I finished reading in one go!","Reviewed in India on 29 October 2020","Simple and Concise",5,"",0
"R1EY2YC4HAU2CH","Sindhuja","It's beyond the over-all expectations you have on a book, will be definetly reading this again and again. Hats off Hector Gracia for opening a new horizon in my life and introducing IKIGAI","Reviewed in India on 29 January 2020","A must read for all ages",5,"",0
"RFMIH3NDW2EJ9","Yash Sugandhi","Relaxing reading","Reviewed in India on 21 March 2021","It's an ebook.",5,"",0
"R1V94T90NLXWS6","t","nice book","Reviewed in India on 29 July 2020","must read",4,"",0
"RP5RPK7YSNZIW","HD Parswanath","I am myself 90. Trying to get my Ikigia","Reviewed in India on 28 November 2020","Makes it a wonderful reading",5,"",0
"R2WS26PEXUIZHA","Sneha pathak","Such a beautiful book it is. Everyone must read this book 👍","Reviewed in India on 24 February 2020","Ikigai😍",4,"https://images-na.ssl-images-amazon.com/images/I/81YGrL2+AuL.jpg
https://images-na.ssl-images-amazon.com/images/I/81bshgXfrjL.jpg
https://images-na.ssl-images-amazon.com/images/I/81mCYyLZ3fL.jpg",0
"R1OZLSZVK85KNQ","bhuvan mathur","This book will surely bring about a paradigm shift in how you think and live in this world.It will awaken your soul.","Reviewed in India on 5 July 2020","A landmark book",5,"",0
"R19H0ES698D87U","Anj","Great read","Reviewed in India on 17 March 2021","Great read",5,"",0
"RSU43PYXPZDJR","Pushpinder","Thai book is like a  mentor","Reviewed in India on 14 December 2020","Great guidance for life",5,"",0
"RGSPON018UL0I","Pankaj","A short and must read for the city-dwellers.","Reviewed in India on 5 December 2020","Realigned me to help me find the true meaning of life",5,"",0
"RJITMJULPDKTE","Shri Potdar","Must read this to define your self and to find your IkigaI .","Reviewed in India on 3 February 2020","Must read..",4,"",0
"R3TYRFQJBLQX2B","DS Duidang","It says it's new but when I got it, the covers were dirty...That's the only problem but overall I am happy with what I got 🥰","Reviewed in India on 22 June 2019","So-So condition but worth the buy!!",4,"https://images-na.ssl-images-amazon.com/images/I/612kbMVjSCL.jpg
https://images-na.ssl-images-amazon.com/images/I/71+PEg9yIjL.jpg
https://images-na.ssl-images-amazon.com/images/I/71oZD3F9lnL.jpg
https://images-na.ssl-images-amazon.com/images/I/71sOW3y5HAL.jpg
https://images-na.ssl-images-amazon.com/images/I/81vMKVJRKKL.jpg",0
"R198POUKNSTZD5","Nandhini","Proper coverage and book intact.","Reviewed in India on 10 June 2020","Good kob",4,"",0
"RGRG4VOAPNFIG","sachin","Hardcover.. good one to buy","Reviewed in India on 25 January 2021","Hardcover.. good one to buy",5,"",0
"R2UHZGSR85ZPZ7","momo","Everything came okay with the packaging. Except the book looks worn out and there was a minor scratch out. Its a just a titbit but I am just a person who loves a clean book as equally as loving the story/ inspiration its store there for me. Anyway, I will just keep reading.","Reviewed in India on 16 October 2019","Quality",3,"",0
"R30KMWGFEORHOH","Sharmila J","Very simple book. It is not like story or novel, a very light read to relax your mind.","Reviewed in India on 9 August 2020","Simple book to read",5,"",0
"R1Y6FQ81TKNVZW","Aradhya Shrivastava","Beautiful journey. Beautiful book. There are many takeaways from this book. And this book really helped me.","Reviewed in India on 25 August 2020","Go for it!",5,"",0
"R3QHGBEDZ8SZ6U","S.SARAVANAN","Very use full small book to our life guides briefly","Reviewed in India on 6 November 2020","Best for read and know to follow daily our way of life.",5,"",0
"R27QC1YMR9DPTZ","Gypsy_on_wheelz","It's such a good book to read for people who are looking for a secret to stay happy.I finished reading the book in a day","Reviewed in India on 10 April 2020","Great book",5,"",0
"R25Z9T8U4ZBCS5","vishnu chilamakuru","This is one of the amazing books I read so far. This book clearly gives new perspective of living life and on what things one should concentrate to live longer happy life.","Reviewed in India on 26 January 2020","The ten rules to find your ikigai",5,"",0
"R2XFNXUTVJF6Z6","Kindle","A great book a must read .. gives ur mind such peace and i guess i dont see anymore problems here onwards ..it teaches how to deal with life .. MUST READ FOR THE WHOLE WORLD .","Reviewed in India on 8 November 2019","Whole world should read this .",5,"",0
"R3R09LHKZQ0HNT","Vaishnav r krishnan","Its a great book for those seeking spiritual guidance.","Reviewed in India on 13 November 2020","A must read for youth",5,"https://images-na.ssl-images-amazon.com/images/I/71qxznjpn9L.jpg
https://images-na.ssl-images-amazon.com/images/I/81e+l0UVCuL.jpg",0
"R2XOZ14AYKJWBT","Kshamata","A good book to find your own path.","Reviewed in India on 22 November 2020","Excellent",5,"",0
"R3HS042749O65A","G P RAO","NA","Reviewed in India on 31 March 2021","NA",5,"",0
"R39R2CFV5AGEVF","Seema rai","I loved this bookAnd the story behind every pages","Reviewed in India on 31 October 2020","Pretty awesome",5,"https://images-na.ssl-images-amazon.com/images/I/716+YDoX9ML.jpg
https://images-na.ssl-images-amazon.com/images/I/71begHZxBYL.jpg",0
"R19MU0T5UXV48P","Prity Thapa","Not completed reading but the content is good","Reviewed in India on 20 November 2020","Both quality n content is good",5,"",0
"RGJUTEDGG4UL3","Prattay Pramanik","Not as great as some others are claiming it to be. At least not worth the hype.","Reviewed in India on 1 January 2021","Average Read.",3,"",0
"R1C21CLXYQKM0I","Akanksha D.","Good book. Bought it for the aesthetics initially but stayed for the content. Nice coffee table book.","Reviewed in India on 12 November 2019","Tiny and cute",4,"",0
"R3M42Q1OBTPEQY","Harreet","Came in sufficient packaging with no plastic. Quality of the book is really good. The hardbound cover is pretty.","Reviewed in India on 24 July 2020","Haven't read it yet",5,"",0
"RGUNEG5ZREBS0","sharvari","Love the content, please refer","Reviewed in India on 11 January 2021","Adorable book",5,"https://images-na.ssl-images-amazon.com/images/I/B1evhPdimrS.jpg",0
"R1Z4RTKDM06BJ8","satyajit mazumder","Nice book","Reviewed in India on 28 July 2020","Good book",4,"",0
"R3D7Q2IDIXHH1D","Ravi Suthar ","Was a complete life changing book.One must adopt the ideas and concepts enlisted in the book for the better and satisfied life.","Reviewed in India on 27 May 2020","Must read",5,"",0
"R10ASHBVUHVACT","Chandra","Perfect is just one word describes this book. It is kind of eye opener or direction for those who seek Happiness.","Reviewed in India on 25 June 2020","Perfect",5,"",0
"R6DZUVNWFFIIZ","Royal Enfield","It is all about perspective and this book gives you a fresh perspective and i highly recommend it to all. the quality is amazing","Reviewed in India on 5 June 2020","Really Nice Book",5,"",1
"RV3JIH8UJDVO5","Rezmiya Fida C M","The book was justified, despite all the trouble !!!!A reason to jump out of bed each morning 💕","Reviewed in India on 17 July 2020","IKIGAI",5,"https://images-na.ssl-images-amazon.com/images/I/71NW7vR1QzL.jpg",0
"R33JOFLJ8LX925","Vyomesh","It's simple and easy to stay happy and healthy . This book makes it easy to understand this. Recommended .","Reviewed in India on 25 September 2019","Goodone",4,"",0
"RZX5DE8NURO6C","Sharan","This was truly a eye opening kinda bookMakes you actually stop and think and reflect on our livesA must read for everyone","Reviewed in India on 19 May 2020","Truly amazing",5,"",0
"R2SDJQB1W4Z47U","Ankita verma","Book was excellent but why don't you give book mark !!!","Reviewed in India on 12 October 2020","Must read",5,"",0
"RNMJQ2023XMFV","Chiranth B O","This book is a perfect one for people in search of the purpose of their life and also meaning to their life.","Reviewed in India on 12 June 2020","A very good guide to a new life.",5,"",0
"RUONUBAAT3XE1","MOUSHMI S.","I found it extremely wonderful read during this period. I recommend everyone should read it.","Reviewed in India on 30 August 2020","Wonderful book",5,"",0
"R32M8IAPLH085","Dimple Sanvlani","Finally hard cover paper book arrived..will edit review after reading it.","Reviewed in India on 12 October 2020","Much more excited to read it",5,"https://images-na.ssl-images-amazon.com/images/I/71UFuAvC60L.jpg",0
"R31F6T9P7FDR0","Shakti Chauhan","Generic and Repetitive. The only good parts of the book were authors quoted from other books.I don't enjoy writing negative comments at all. But I just wasted hours reading this - waiting for it to pick up. It didn't.I guess - read this - because I could be wrong - but don't feel any FOMO whatsoever if you feel like abandoning it.","Reviewed in India on 5 February 2022","Boring",1,"",1
"R2GF56CBPQ50H2","Nithin Raveendran","Good, on time delivery.","Reviewed in India on 28 January 2021","Good",5,"https://images-na.ssl-images-amazon.com/images/I/91TITtLgXBL.jpg",0
"RT56HUYTDGVF3","Rajini Kanth","Worst product delivered. I’m not satisfied","Reviewed in India on 14 June 2022","Worst product",1,"",0
"R2RUC8JRHUKRUJ","Seema","Must read if you are big fan of secret series  .","Reviewed in India on 28 September 2020","Read , read and repeat",5,"https://images-na.ssl-images-amazon.com/images/I/71gWN2K5tXL.jpg",0
"R3U8FTDDFUKBBK","Ramakrishna","V good book","Reviewed in India on 14 June 2020","worth reading",4,"",0
"R1C052AKLWK3H4","Melitta Sabu","A wonderful book which tells us about little things that can be adapted into our lives easily.","Reviewed in India on 6 August 2020","Must read.!",5,"",0
"R37L4F8HK6601D","Cyrus","It’s ok. My expectations was high for this book since I heard a lot about it.","Reviewed in India on 4 January 2021","Ok",3,"",0
"R2INHU4EOVMVS8","Sagar","want to know on quality of life.. Must read this.","Reviewed in India on 20 October 2020","Must Read",5,"",0
"R2DYIZCE5LWGIZ","Janvi M","It's a nice book with a hard bound cover","Reviewed in India on 20 March 2020","Nice book",4,"",0
"R3UJAEAH2SLVJX","Priyanjana","Must read this book full of mindfulness 📖","Reviewed in India on 11 November 2020","Awesome book📖❤️",5,"",0
"R2R8W10KTGJ6S6","ASHWIN","How okinawa village people live longer??What s your ikigai?How to live life ???All solutions are here in this book....Best book to read","Reviewed in India on 6 April 2020","Best book to know reasons to happiness",5,"",0
"R2M17CKH69OMLD","Anurup jena","Reached within 3 days. Thanks to Amazon. Also the book cover quality is really good.","Reviewed in India on 25 August 2020","Excellent Binding",5,"https://images-na.ssl-images-amazon.com/images/I/713ZhNs7LsL.jpg",0
"R10YP0NXNHCK2K","Danish Chaus","In Love with this.. So very satisfying quality of books is too good. Thanks Amazon.","Reviewed in India on 30 August 2020","Happy Customer",5,"https://images-na.ssl-images-amazon.com/images/I/71ROHy6kJdL.jpg",1
"RXT4W6Y2C5EUD","Amazon Customer","Great book..... Just to find a purpose of your life and flow with them. I love that book and inspire me for traditional Japanese culture.","Reviewed in India on 19 April 2020","Great book..... Just to find a purpose of your life and flow with them. I love that book and inspire me for traditional Japanese culture.",5,"",0
"R3BM2UEG4VEBQM","Spendthrift","The book talks of a number pointers picked up from  different philosophies like stoicism while emphasising the need to get into the flow. It is not only about the longevity of the people of Okinawa but also how their lifestyles can be picked up to suit within the rush hour lifestyles of modern times.","Reviewed in India on 28 September 2018","The idea of getting into the flow is very beautifully brought out giving contemporary examples.",5,"","11"
"R1UKADV3G6GKE8","Razia sultana","I like product","Reviewed in India on 5 February 2021","5 star",5,"",0
"RZH8NRU23XT9D","Khushi anand","Nice book , light weight , awesome","Reviewed in India on 17 November 2020","Buy it",5,"https://images-na.ssl-images-amazon.com/images/I/61WsyaX9H6L.jpg",0
"R1QX5U2BJGR0NP","Kabita","Amazing must read","Reviewed in India on 1 March 2021","A must read",5,"",0
"R24K050ZQ5RWL1","Dr.T. Alwarsamy ,Ph.D ( Engg .Design)","Good quality in all aspects.","Reviewed in India on 30 December 2020","Quality",5,"",0
"R10XVJP9U6MU3N","Lakshay","A must readRead it and know yourselfNo bloopers sorry","Reviewed in India on 1 October 2020","A must read",5,"",0
"RKLWV2LWVFIFC","Deepshikha","I really loved this book and finish reading in three days...must buy for self improvement","Reviewed in India on 18 August 2020","Great book",5,"",0
"R26AH5G1AJS822","snehal kale","Totally in love with this book.Very simple language. Everyone must read!","Reviewed in India on 20 September 2020","Superb Ekigai!!!",5,"",0
"R1HDXPXXI4UYP5","S y","Simple languageA lot of research was done for it n easy to follow suggestions were given in this book","Reviewed in India on 23 June 2020","Really worth it n nice",5,"",0
"R27E75CGV5KI9P","VP","Worth a read ! Even if you are not a avid reader.","Reviewed in India on 14 September 2020","Helpful !",5,"",0
"R332XBLVHU6DB2","Amazon Customer","Excellent","Reviewed in India on 14 March 2021","Excellent",5,"",0
"R1QB18S47ETRYD","abhishek","Too good.","Reviewed in India on 12 June 2020","Nice book.",4,"",0
"R261H48YGCHX0M","Deepak Malhotra","GOOD AND INTERESTING","Reviewed in India on 31 May 2020","Good Book",4,"",0
"R3VALVPLCG72IO","Ojas chaudhari","One the best book I ever read!!","Reviewed in India on 7 November 2020","Must buy must read",5,"",0
"R5PA9Y098WFYW","Akshit Deshpande","If you are struggling with your life then do read this book it will add value to your life. Do read this book.","Reviewed in India on 4 May 2020","Life changing",5,"",0
"R3GFP23X4R8LYL","B S Gill","A great book for reading at age 36 and over","Reviewed in India on 4 October 2020","Great Book for reading at any age",5,"",0
"RYZ7IV6JYQ33Q","Amazon Customer","I struggle to understand how this book has such great reviews. It barely scratches the surface of the concept of ""Ikigai"", and is full of ""wikihow"" style (i.e. superficial) explanations of several health and fitness ideas. There is no depth to any of the content, and the authors seem to be content with cramming in several loosely related concepts, rather than imparting some unique insight. That said, the book is really nice looking and feels wonderful in the hand, 5 stars to the printers!","Reviewed in India on 29 September 2020","Disappointing: A ""Wikihow"" style book with little to offer",2,"",0
"R3ES1J1HRYTJZ8","Jhardeep Nety"," Awosome for Who's people they want to know about Life..","Reviewed in India on 1 April 2021","Awosome",5,"",0
"RQ69VOPGJF9MM","Satyapal latiwal","Must buy","Reviewed in India on 16 February 2021","Must buy",5,"",0
"R2MPSOMLT1VVH7","Nilesh waghmare","everyone should have this book life changing book","Reviewed in India on 21 October 2020","good one to read",5,"",0
"R30APG7G9TIHKR","T*******","Finally my wait is over🤩","Reviewed in India on 15 December 2020","Just wow😍",5,"https://images-na.ssl-images-amazon.com/images/I/91J86uSVF9L.jpg",0
"R2Q5ROQ8JM9TCG","JRGJ","Very useful book and tips in there.","Reviewed in India on 31 October 2020","Worth reading.",5,"",0
"R1IPPJFE9J0LSU","Falguni Raj","Best book ever❤️👍🏻","Reviewed in India on 24 January 2021","🌼",5,"",0
"RKUID9BZAC4MJ","Sarthak K.","Very good book. One of the best if not","Reviewed in India on 7 October 2020","Besttt",5,"",0
"R2ULNXLBROFRBL","Neeraj","Hail japanese","Reviewed in India on 3 April 2021","Just another Japanese way !",3,"",0
"R3BJVLAMXOY4DR","Harshal Arolkar","A nice book that talk about finding your spark","Reviewed in India on 6 October 2020","Find your spark",5,"",0
"RUT7EU3RW521D","SOUVIK MAITI","It has a very attractive hardcover. Page quality is good. I have just read a few pages and amazed by the content. I think a lot more amazing things to come on the way.","Reviewed in India on 14 November 2019","A must read book",5,"https://images-na.ssl-images-amazon.com/images/I/61nwA0nwV6L.jpg
https://images-na.ssl-images-amazon.com/images/I/7157ZYIdu3L.jpg
https://images-na.ssl-images-amazon.com/images/I/71mGXcZrCuL.jpg",0
"R3AVTFH9EL1EFV","Amazon Customer","I like that it has few pages about Ikigai..I didn’t know more than 60% book will focus on how to have a long life..i wasn’t looking forward to that","Reviewed in India on 15 May 2020","Title could have been how to have a long life",3,"",0
"R3QBO9RGJ1GR4R","Achyuth","At least in my case, it only reaffirmed my notions on life. You will certainly have a great time reading this. Happy reading!","Reviewed in India on 2 May 2020","Must read!",5,"",0
"R2OGHGKU8WHMBJ","Nitin Gupta","Amazing 😍Loved it 😊","Reviewed in India on 14 December 2020","Be Positive",5,"https://images-na.ssl-images-amazon.com/images/I/81UYGt3OJqL.jpg
https://images-na.ssl-images-amazon.com/images/I/81zIT9ubiOL.jpg",0
"RX5ENEDYWY5RP","Amazon Customer","Not a duplicate book. Its a original copy","Reviewed in India on 15 October 2020","Original copy",5,"",0
"R3099HF19O3IH5","Anusriyaaa","Absolutely enjoyed reading it 👌","Reviewed in India on 15 December 2020","Must read.",5,"",0
"RLCIE2LZXDH01","Kamarudheen PKM","Nice product","Reviewed in India on 15 February 2021","Nice product",5,"",0
"R28T4NE5LJYTMT","Akanksha Mathur","A must read .","Reviewed in India on 1 January 2021","Awesome",5,"",0
"R222LORR7WSKET","Amazon Customer","Loved it","Reviewed in India on 11 February 2021","Just love",5,"",0
"R30GN1QVBTT16H","Zeba Ahsan","I was able to connect the dots. It is extremely important to maintain consistency in life. Thank you very much!","Reviewed in India on 5 June 2020","Gave me a peace of mind.",5,"",0
"RTLEGALPBLD2Z","Rishikesh SUBBA","Read itU will feel calm","Reviewed in India on 22 November 2020","Clamness",5,"",0
"R2G186S76F5QK4","Aarti","Wonderful book... Must read","Reviewed in India on 31 December 2020","Must read",5,"",0
"R2XU7QFAYX183J","PANKAJ KUMAR GAUTAM","Best book in this world","Reviewed in India on 9 December 2020","Best book",5,"",0
"R33VCC5I0YUS6C","Balar priya","If you are a teenager that i recommend you to please read this book. Really great book.","Reviewed in India on 9 July 2020","Recommend you to read this book",5,"https://images-na.ssl-images-amazon.com/images/I/71NxJUnx10L.jpg
https://images-na.ssl-images-amazon.com/images/I/71tzexdL91L.jpg",1
"RJXBG921JCIGK","sachin waghmare","If you are expecting you will find your purpose in life by reading this book, you are mistaken. This book only asks you to find your ikigai and inspires you to some extent but doesn't actually do it for you if you're hoping for it.","Reviewed in India on 22 November 2019","Read without much life changing expectations",3,"",0
"R2ORXHW09L7L7H","Pallavi anand","Its a good read. Worth the time.","Reviewed in India on 21 October 2020","Light, accurate and achievable!",5,"https://images-na.ssl-images-amazon.com/images/I/719KApUEs9L.jpg",0
"R7EONQAKF1SIV","Nithin","Precise, precious and practical. Excellent work. A strong book of guidance to find out one’s ‘ikigai’. Thank you very much dear authors","Reviewed in India on 1 May 2020","Salute to the authors",5,"",0
"R103DTTPYJE0B1","Vidhey","amazing book. it reflects the way of living of long living Japanese people. Very simple writing.","Reviewed in India on 14 July 2020","Best Book on how one should live life",5,"",0
"R263CLKZJPU68P","Sur ","This book totally changed my perception towards living . Learnt that to live a happy life you just need to know your ikigai.","Reviewed in India on 18 April 2020","Life lessons",5,"",0
"R2NSO4A9JIDJEY","Saloni Sharma","Although it is good book but hardcover is of poor quality.","Reviewed in India on 8 October 2021","Cover is of poor quality",2,"",0
"RE48W4X5734IA","Rahul","Just recieved , first impressions are good","Reviewed in India on 20 October 2020","Go for it",5,"https://images-na.ssl-images-amazon.com/images/I/81-pPmEyMJL.jpg
https://images-na.ssl-images-amazon.com/images/I/81lkO2wyjUL.jpg",0
"RHR9ZTYUP29N9","Ajinkya Bhamre ","100% original","Reviewed in India on 2 February 2021","100% original",5,"",0
"R34GLYXUYU0DW","Sourav Aggarwal","Favourite book","Reviewed in India on 31 January 2021","Economical",5,"",0
"RMS0LM49X7XIC","Aditi Dhelia","A good read thought provoking. Much recommended book by all. Finally read it and what a beauty . Must read and follow","Reviewed in India on 28 April 2020","A good read thought provoking",5,"",0
"R1BFCZRY3JFQCY","Manpreet kaur","Very nice book. Informational","Reviewed in India on 24 December 2020","Happy Customer",5,"",0
"RP4DSDB6N2MZF","Kusha Vasudeva","Amazing book, a guide to live a wonderful life.","Reviewed in India on 21 September 2020","Guide to healthy lifestyle",5,"",0
"RI02U2BJEFBPU","Kindle Customer","One of the best books I have read till now. It's fascinating with practical and relatable tales on how to lead a happy, worthy and long life.","Reviewed in India on 8 February 2020","Must read",5,"",0
"R5OWC2KEUZUMB","Kindle Customer","Explained for the desired basics of life . A very practical approach of living in a lost world of useless things.","Reviewed in India on 11 May 2020","Good basics of life",5,"",0
"R30BCW34YU3VHZ","Mahesh Raja","Must Read","Reviewed in India on 30 January 2021","Must Read",5,"",0
"ROOLVLHJRBUOA","Aruditya","Loved the book and the cover.","Reviewed in India on 13 November 2020","Loved it",5,"https://images-na.ssl-images-amazon.com/images/I/71cz8YpwF9L.jpg",0
"RO6ITIS2D81Q8","MADHUSMITA","One of the best book i ever brought..","Reviewed in India on 27 September 2020","Best Book",5,"",0
"RGCF7KEOECRF3","Madhu","A great book.","Reviewed in India on 7 January 2021","Loved it",5,"",0
"R22CCOS34R20JQ","Shivam chatterjee","Sides are a bit damaged and bent but overall a good product.","Reviewed in India on 10 January 2021","Sides are a bit damaged and bent",3,"",0
"R2PCOPHR5AUMKA","Gopa Banerjee","Received in perfect condition. Delivery was fast too. Super happy","Reviewed in India on 7 September 2020","Great buy, fast delivery",5,"https://images-na.ssl-images-amazon.com/images/I/71BQTsdc9VL.jpg",0
"R2HRSE9YUJS8HP","Chirag","I bought this one solely because of cheap price and its cover look. I just loved it.I am really very happy with the price of this one. Thanks Amazon. Great work.","Reviewed in India on 3 November 2019","Great quality book cover in cheap price.",5,"",0
"R19RKQD79ICL00","manjusagar","I hate speaking so bluntly but the topic CANNOT be written as a summary, like a ""dos and donts"" list or like a high school project report as they have done with Ikigai. I bought this book with great expectation but had to force myself to finish it. Their style chosen was wrong, the book lacked focus and the writing was basic.Although I did like the points raised by the book which I found to be quite useful.A better vision and writing would have made this a far better read.","Reviewed in India on 31 May 2020","A good theme to speak on but the authors fail to do it justice.",2,"",1
"R290DYZNB9YD4B","Fareeduddin","Fine but I could not see special after reading what I heard from different people’s appreciations.","Reviewed in India on 27 October 2020","Not bad.",3,"",0
"R1JLKVIXCCOJID","Nishant D","It really opens up the perspective and it's really the need of the hour, since everyone's been living in the urban jungle","Reviewed in India on 17 April 2020","Refreshing",5,"",0
"R1T8YX5DSXHBOQ","Dilip","A book on staying healthy, safe and long with very basic ideologies followed right everyday !! Loved it.","Reviewed in India on 8 June 2020","Superb book on lifestyle",5,"",0
"R1PYKA218BX1FO","Amazon Customer","It is good one to read. everything is goodNothing to complain about","Reviewed in India on 31 July 2020","Great",5,"",0
"R21RES7WOB6CQD","Aaradhya","Its detailed and explains a lot of concepts in simple language. A must read if you are at cross roads in your life.","Reviewed in India on 5 April 2020","Good one!",5,"",0
"RS8KQZ8GOVE2L","Arun Pandiyan","Everyone must read this book and live your own life in your best way . This one is useful for everyone","Reviewed in India on 1 May 2020","Best book for postive lifestyle",5,"",0
"R1DR2WSS0VCW5M","Neel","Best book with best qualities  hard cover and paper material  is very good","Reviewed in India on 8 July 2020","Must read this book",5,"https://images-na.ssl-images-amazon.com/images/I/7108w8EKhgL.jpg
https://images-na.ssl-images-amazon.com/images/I/71rpvuf3kpL.jpg
https://images-na.ssl-images-amazon.com/images/I/71wgOVTL8rL.jpg",0
"RZBTY2WUD62LO","Taslima banu","Just a beautiful way to encourage you this book change me a lot","Reviewed in India on 29 July 2020","Must read",5,"https://images-na.ssl-images-amazon.com/images/I/81-pjKn8TdL.jpg",0
